"","id","group","age_at_test","mass","time_point","Maturity_offset","Jump_height","Jump_speed","Bounciness","l_kicker","r_kicker","l_grip","r_grip","l_ham","r_ham","x10m_accel","x20m_speed","Fitness","mass_mean","mass_sd","Jump_height_mean","Jump_height_sd","Jump_speed_mean","Jump_speed_sd","Bounciness_mean","Bounciness_sd","l_kicker_mean","l_kicker_sd","r_kicker_mean","r_kicker_sd","l_grip_mean","l_grip_sd","r_grip_mean","r_grip_sd","l_ham_mean","l_ham_sd","r_ham_mean","r_ham_sd","x10m_accel_mean","x10m_accel_sd","x20m_speed_mean","x20m_speed_sd","Fitness_mean","Fitness_sd","mass_tscore","Jump_height_tscore","Jump_speed_tscore","Bounciness_tscore","l_kicker_tscore","r_kicker_tscore","l_grip_tscore","r_grip_tscore","l_ham_tscore","r_ham_tscore","x10m_accel_tscore","x20m_speed_tscore","Fitness_tscore"
"69","ETC16","u12s",10,35.2,"April 2024",-0.722393487610951,22.1,0.22,1.27,NA,NA,NA,NA,NA,NA,2.09,3.67,NA,44.0480555555556,10.4297109591988,19.3690277777778,3.63893577891388,0.318173611111111,0.0696870762553641,0.971631944444444,0.208057858331393,180.229166666667,33.4941409960101,196.979166666667,35.769695517634,3.69848225267367,0.552445906782572,3.84422230408722,0.696664152632594,188.820075757576,41.0172675164716,204.424242424242,49.1262203093778,2.15752136752137,0.114397011865425,3.82452777777778,0.226989011346677,15.5333333333333,1.31105287808036,41.5164901595363,57.504865125807,35.9122212630417,64.340628993706,NA,NA,NA,NA,NA,NA,44.0976283890353,43.1922793592078,NA
"70","ETC16","u12s",11,41.5,"April 2025",NA,22.3,0.28,1.32,NA,NA,NA,NA,200.5,260,2.06,3.6,17,44.0480555555556,10.4297109591988,19.3690277777778,3.63893577891388,0.318173611111111,0.0696870762553641,0.971631944444444,0.208057858331393,180.229166666667,33.4941409960101,196.979166666667,35.769695517634,3.69848225267367,0.552445906782572,3.84422230408722,0.696664152632594,188.820075757576,41.0172675164716,204.424242424242,49.1262203093778,2.15752136752137,0.114397011865425,3.82452777777778,0.226989011346677,15.5333333333333,1.31105287808036,47.5569260111583,58.0544763642326,44.5221390877089,66.7438066675029,NA,NA,NA,NA,52.8475627338496,61.3128502917104,41.4751822682143,40.1084296351747,61.1869375460596
"71","ETC16","u12s",10,34.6,"Feb 2024",-0.851362498709642,21.9,0.25,1.41,NA,NA,NA,NA,159.75,195.75,2.2,3.69,NA,44.0480555555556,10.4297109591988,19.3690277777778,3.63893577891388,0.318173611111111,0.0696870762553641,0.971631944444444,0.208057858331393,180.229166666667,33.4941409960101,196.979166666667,35.769695517634,3.69848225267367,0.552445906782572,3.84422230408722,0.696664152632594,188.820075757576,41.0172675164716,204.424242424242,49.1262203093778,2.15752136752137,0.114397011865425,3.82452777777778,0.226989011346677,15.5333333333333,1.31105287808036,40.9412105546199,56.9552538873814,40.2171801753753,71.0695264803373,NA,NA,NA,NA,42.9127224903751,48.2342947677197,53.7132641653791,44.0733792803602,NA
"72","ETC16","u12s",10,32.6,"Autumn 2023",-1.07326651732919,20.7,0.28,1.58,NA,NA,NA,NA,NA,NA,2.03,3.58,NA,44.0480555555556,10.4297109591988,19.3690277777778,3.63893577891388,0.318173611111111,0.0696870762553641,0.971631944444444,0.208057858331393,180.229166666667,33.4941409960101,196.979166666667,35.769695517634,3.69848225267367,0.552445906782572,3.84422230408722,0.696664152632594,188.820075757576,41.0172675164716,204.424242424242,49.1262203093778,2.15752136752137,0.114397011865425,3.82452777777778,0.226989011346677,15.5333333333333,1.31105287808036,39.0236118715653,53.657586456828,44.5221390877089,79.2403305712467,NA,NA,NA,NA,NA,NA,38.8527361473933,39.2273297140224,NA
"73","ETC16","u12s",11,38.4,"August 2024",-0.460075617667363,18.7,0.23,1.37,NA,NA,NA,NA,190.5,179.25,2.09,NA,15.5,44.0480555555556,10.4297109591988,19.3690277777778,3.63893577891388,0.318173611111111,0.0696870762553641,0.971631944444444,0.208057858331393,180.229166666667,33.4941409960101,196.979166666667,35.769695517634,3.69848225267367,0.552445906782572,3.84422230408722,0.696664152632594,188.820075757576,41.0172675164716,204.424242424242,49.1262203093778,2.15752136752137,0.114397011865425,3.82452777777778,0.226989011346677,15.5333333333333,1.31105287808036,44.5846480524237,48.1614740725722,37.3472075671529,69.1469843412998,NA,NA,NA,NA,50.409565128089,44.8755995747882,44.0976283890353,NA,49.7457514194077
"74","ETC17","u12s",10,36.5,"Feb 2024",-0.367202642115996,16.3,0.31,0.86,NA,NA,NA,NA,164.75,145,2.25,3.92,NA,44.0480555555556,10.4297109591988,19.3690277777778,3.63893577891388,0.318173611111111,0.0696870762553641,0.971631944444444,0.208057858331393,180.229166666667,33.4941409960101,196.979166666667,35.769695517634,3.69848225267367,0.552445906782572,3.84422230408722,0.696664152632594,188.820075757576,41.0172675164716,204.424242424242,49.1262203093778,2.15752136752137,0.114397011865425,3.82452777777778,0.226989011346677,15.5333333333333,1.31105287808036,42.7629293035218,41.5661392114653,48.8270980000424,44.6345720685715,NA,NA,NA,NA,44.1317212932554,37.9037625834001,58.0840077000807,54.2060283736118,NA
"75","ETC17","u12s",12,41.4,"April 2025",0.0362643854948052,16.5,0.3,0.76,NA,NA,NA,NA,160.75,156.25,2.29,4.09,17.5,44.0480555555556,10.4297109591988,19.3690277777778,3.63893577891388,0.318173611111111,0.0696870762553641,0.971631944444444,0.208057858331393,180.229166666667,33.4941409960101,196.979166666667,35.769695517634,3.69848225267367,0.552445906782572,3.84422230408722,0.696664152632594,188.820075757576,41.0172675164716,204.424242424242,49.1262203093778,2.15752136752137,0.114397011865425,3.82452777777778,0.226989011346677,15.5333333333333,1.31105287808036,47.4610460770056,42.1157504498909,47.3921116959313,39.8282167209777,NA,NA,NA,NA,43.1565222509512,40.1937820331261,61.5806025278421,61.6953777034065,65.0006662549435
"76","ETC17","u12s",11,41.4,"August 2024",-0.128479576478765,14.8,0.22,0.71,NA,NA,NA,NA,153.75,141.5,2.42,NA,14.5,44.0480555555556,10.4297109591988,19.3690277777778,3.63893577891388,0.318173611111111,0.0696870762553641,0.971631944444444,0.208057858331393,180.229166666667,33.4941409960101,196.979166666667,35.769695517634,3.69848225267367,0.552445906782572,3.84422230408722,0.696664152632594,188.820075757576,41.0172675164716,204.424242424242,49.1262203093778,2.15752136752137,0.114397011865425,3.82452777777778,0.226989011346677,15.5333333333333,1.31105287808036,47.4610460770056,37.4440549232735,35.9122212630417,37.4250390471809,NA,NA,NA,NA,41.4499239269187,37.1913120879298,72.9445357180665,NA,42.1182940016399
"77","ETC18","u12s",12,51.8,"April 2024",1.54370397222572,17.7,0.29,0.72,NA,NA,NA,NA,211.5,240.75,2.17871794871795,3.9385,NA,44.0480555555556,10.4297109591988,19.3690277777778,3.63893577891388,0.318173611111111,0.0696870762553641,0.971631944444444,0.208057858331393,180.229166666667,33.4941409960101,196.979166666667,35.769695517634,3.69848225267367,0.552445906782572,3.84422230408722,0.696664152632594,188.820075757576,41.0172675164716,204.424242424242,49.1262203093778,2.15752136752137,0.114397011865425,3.82452777777778,0.226989011346677,15.5333333333333,1.31105287808036,57.4325592288896,45.4134178804443,45.9571253918201,37.9056745819402,NA,NA,NA,NA,55.5293601001862,57.3943725666237,51.8528964044547,55.0210458006777,NA
"78","ETC18","u14s",13,57.6,"September 2025",2.09187342213509,17.6,0.3,0.71,232.75,270.75,4.6875,5.05208333333333,269.75,298,2.11,3.75,15.5,53.4613675213675,8.0287949059666,21.9095726495726,3.3081959341734,0.34757264957265,0.0730129844543789,1.1635701754386,0.238010827697964,220.539473684211,29.5108576014705,228.368421052632,35.3711833847143,4.77574028328648,0.770433055597295,5.11831803759369,0.820113139004277,240.151175213675,45.4189995975412,252.981303418803,53.380298972688,2.01997939951786,0.0764463408794256,3.53224429824561,0.13276443729857,17.2108974358974,1.45780711539456,55.15473682801,36.9730429051825,43.4843576210236,30.9432965791717,54.1376385873588,61.9819510945974,48.8546664418744,49.1923711362462,56.5168376777562,58.4335789509591,61.775658513744,66.401658922011,38.2638970695765
"79","ETC18","u12s",12,54.1,"August 2024",1.66532875558151,17.6,0.27,0.66,NA,NA,NA,NA,240,266.25,2.23,NA,14,44.0480555555556,10.4297109591988,19.3690277777778,3.63893577891388,0.318173611111111,0.0696870762553641,0.971631944444444,0.208057858331393,180.229166666667,33.4941409960101,196.979166666667,35.769695517634,3.69848225267367,0.552445906782572,3.84422230408722,0.696664152632594,188.820075757576,41.0172675164716,204.424242424242,49.1262203093778,2.15752136752137,0.114397011865425,3.82452777777778,0.226989011346677,15.5333333333333,1.31105287808036,59.6377977144025,45.1386122612316,43.0871527835977,35.021861373384,NA,NA,NA,NA,62.477653276604,62.585083319336,56.3357102862001,NA,38.3045652927559
"80","ETC18","u12s",12,51,"Feb 2024",1.47661453025931,19.1,0.29,0.68,NA,NA,NA,NA,229,265.5,2.22,3.93,NA,44.0480555555556,10.4297109591988,19.3690277777778,3.63893577891388,0.318173611111111,0.0696870762553641,0.971631944444444,0.208057858331393,180.229166666667,33.4941409960101,196.979166666667,35.769695517634,3.69848225267367,0.552445906782572,3.84422230408722,0.696664152632594,188.820075757576,41.0172675164716,204.424242424242,49.1262203093778,2.15752136752137,0.114397011865425,3.82452777777778,0.226989011346677,15.5333333333333,1.31105287808036,56.6655197556678,49.2606965494234,45.9571253918201,35.9831324429027,NA,NA,NA,NA,59.7958559102673,62.4324153560209,55.4615615792597,54.646578334188,NA
"81","ETC18","u12s",11,49,"Autumn 2023",1.28461336037156,15.2,0.21,0.78,NA,NA,NA,NA,NA,NA,2.25,4.06,NA,44.0480555555556,10.4297109591988,19.3690277777778,3.63893577891388,0.318173611111111,0.0696870762553641,0.971631944444444,0.208057858331393,180.229166666667,33.4941409960101,196.979166666667,35.769695517634,3.69848225267367,0.552445906782572,3.84422230408722,0.696664152632594,188.820075757576,41.0172675164716,204.424242424242,49.1262203093778,2.15752136752137,0.114397011865425,3.82452777777778,0.226989011346677,15.5333333333333,1.31105287808036,54.7479210726132,38.5432774001246,34.4772349589305,40.7894877904965,NA,NA,NA,NA,NA,NA,58.0840077000807,60.373727821678,NA
"82","ETC19","u14s",13,64.4,"September 2025",2.44582190473556,21.6,0.37,1.36,294,247.25,3.55590062111801,4.17701863354037,278.5,272.25,1.98,3.55,16,53.4613675213675,8.0287949059666,21.9095726495726,3.3081959341734,0.34757264957265,0.0730129844543789,1.1635701754386,0.238010827697964,220.539473684211,29.5108576014705,228.368421052632,35.3711833847143,4.77574028328648,0.770433055597295,5.11831803759369,0.820113139004277,240.151175213675,45.4189995975412,252.981303418803,53.380298972688,2.01997939951786,0.0764463408794256,3.53224429824561,0.13276443729857,17.2108974358974,1.45780711539456,63.6242519665105,49.0642251676366,53.0716934247995,58.252978507796,74.8927114582156,55.3381247503096,34.1668311956998,38.52232260056,58.443344222932,53.6097018847825,44.7702664302902,51.3373838744524,41.6937060938291
"83","ETC19","u13s",12,58.2,"August 2024",2.20747350826422,20.6,0.34,1.14,NA,NA,NA,NA,263.25,264.25,2.03,NA,17,42.8148148148148,5.77656364505651,20.7251851851852,3.01644099951556,0.355027777777778,0.0559538281295654,1.11644444444444,0.230116147144155,NA,NA,NA,NA,NA,NA,NA,NA,199.0625,40.8165502818369,209.354166666667,38.9154468157319,2.08846177587844,0.0622890238952577,3.66249117647059,0.130393988891952,16.5343137254902,0.88832064148679,76.6338019115423,49.5849904400408,47.3142538624918,51.0236376650613,NA,NA,NA,NA,65.7258512923771,64.1064378865467,40.614433776206,NA,55.2423218910053
"84","ETC19","u13s",12,53.3,"Feb 2024",2.00617466427564,22,0.45,1.25,NA,NA,NA,NA,288.75,268.5,2.07,3.55,NA,42.8148148148148,5.77656364505651,20.7251851851852,3.01644099951556,0.355027777777778,0.0559538281295654,1.11644444444444,0.230116147144155,NA,NA,NA,NA,NA,NA,NA,NA,199.0625,40.8165502818369,209.354166666667,38.9154468157319,2.08846177587844,0.0622890238952577,3.66249117647059,0.130393988891952,16.5343137254902,0.88832064148679,68.151250171299,54.226221613549,66.9733198597792,55.8038324217157,NA,NA,NA,NA,71.9733170443633,65.1985492067955,47.0361109030241,41.372978353795,NA
"85","ETC19","u13s",11,49.6,"Autumn 2023",1.96680183804188,21.9,0.41,1.15,NA,NA,NA,NA,NA,NA,2.04,3.62,NA,42.8148148148148,5.77656364505651,20.7251851851852,3.01644099951556,0.355027777777778,0.0559538281295654,1.11644444444444,0.230116147144155,NA,NA,NA,NA,NA,NA,NA,NA,199.0625,40.8165502818369,209.354166666667,38.9154468157319,2.08846177587844,0.0622890238952577,3.66249117647059,0.130393988891952,16.5343137254902,0.88832064148679,61.7460580409113,53.8947051011556,59.8245685880383,51.4582008247572,NA,NA,NA,NA,NA,NA,42.2198530579106,46.7413239803717,NA
"86","ETC19","u13s",12,52.6,"April 2024",2.07299576928591,20.4,0.42,1.27,NA,NA,NA,NA,NA,NA,1.99,3.53,16.5,42.8148148148148,5.77656364505651,20.7251851851852,3.01644099951556,0.355027777777778,0.0559538281295654,1.11644444444444,0.230116147144155,NA,NA,NA,NA,NA,NA,NA,NA,199.0625,40.8165502818369,209.354166666667,38.9154468157319,2.08846177587844,0.0622890238952577,3.66249117647059,0.130393988891952,16.5343137254902,0.88832064148679,66.93945706555,48.9219574152539,61.6117564059735,56.6729587411074,NA,NA,NA,NA,NA,NA,34.192756649388,39.8391653176302,49.6137236501364
"87","ETC19","u13s",13,61.1,"April 2025",2.39211984968351,24.4,0.41,1.43,NA,NA,NA,NA,298.75,273.25,2,3.54,17.5,42.8148148148148,5.77656364505651,20.7251851851852,3.01644099951556,0.355027777777778,0.0559538281295654,1.11644444444444,0.230116147144155,NA,NA,NA,NA,NA,NA,NA,NA,199.0625,40.8165502818369,209.354166666667,38.9154468157319,2.08846177587844,0.0622890238952577,3.66249117647059,0.130393988891952,16.5343137254902,0.88832064148679,81.6540876353598,62.1826179109917,59.8245685880383,63.6259692962411,NA,NA,NA,NA,74.4233036137697,66.4191442117794,35.7981759310925,40.6060718357126,60.8709201318741
"88","ETC21","u13s",NA,40.1,"Autumn 2023",NA,17.8,0.27,0.76,NA,NA,NA,NA,NA,NA,2.1,3.7,NA,42.8148148148148,5.77656364505651,20.7251851851852,3.01644099951556,0.355027777777778,0.0559538281295654,1.11644444444444,0.230116147144155,NA,NA,NA,NA,NA,NA,NA,NA,199.0625,40.8165502818369,209.354166666667,38.9154468157319,2.08846177587844,0.0622890238952577,3.66249117647059,0.130393988891952,16.5343137254902,0.88832064148679,45.3002944628887,40.3025280930243,34.8039391369453,34.5102375966189,NA,NA,NA,NA,NA,NA,51.8523687481377,52.8765761250308,NA
"89","ETC21","u13s",NA,46.2,"April 2024",NA,25.2,0.48,1.09,NA,NA,NA,NA,NA,NA,2.13,3.69,15.5,42.8148148148148,5.77656364505651,20.7251851851852,3.01644099951556,0.355027777777778,0.0559538281295654,1.11644444444444,0.230116147144155,NA,NA,NA,NA,NA,NA,NA,NA,199.0625,40.8165502818369,209.354166666667,38.9154468157319,2.08846177587844,0.0622890238952577,3.66249117647059,0.130393988891952,16.5343137254902,0.88832064148679,55.8602058129874,64.8347500101393,72.3348833135848,48.8508218665821,NA,NA,NA,NA,NA,NA,56.6686265932512,52.1096696069484,38.3565271683988
"90","ETC23","u13s",NA,43.7,"Feb 2024",NA,14.6,0.27,1.14,NA,NA,NA,NA,143.5,190.5,2.11,3.69,NA,42.8148148148148,5.77656364505651,20.7251851851852,3.01644099951556,0.355027777777778,0.0559538281295654,1.11644444444444,0.230116147144155,NA,NA,NA,NA,NA,NA,NA,NA,199.0625,40.8165502818369,209.354166666667,38.9154468157319,2.08846177587844,0.0622890238952577,3.66249117647059,0.130393988891952,16.5343137254902,0.88832064148679,51.5323732924551,29.693999696434,34.8039391369453,51.0236376650613,NA,NA,NA,NA,36.3872621237359,45.155094388112,53.4577880298421,52.1096696069484,NA
"91","ETC24","u13s",NA,37.2,"Feb 2024",NA,18.5,0.47,1.08,NA,NA,NA,NA,171,198.5,2.08,3.7,NA,42.8148148148148,5.77656364505651,20.7251851851852,3.01644099951556,0.355027777777778,0.0559538281295654,1.11644444444444,0.230116147144155,NA,NA,NA,NA,NA,NA,NA,NA,199.0625,40.8165502818369,209.354166666667,38.9154468157319,2.08846177587844,0.0622890238952577,3.66249117647059,0.130393988891952,16.5343137254902,0.88832064148679,40.2800087390712,42.6231436797784,70.5476954956496,48.4162587068862,NA,NA,NA,NA,43.1247251896034,47.2108333438744,48.6415301847286,52.8765761250308,NA
"92","ETC24","u13s",NA,38.6,"April 2024",NA,15.8,0.36,1,NA,NA,NA,NA,NA,NA,2.17,3.84,16.5,42.8148148148148,5.77656364505651,20.7251851851852,3.01644099951556,0.355027777777778,0.0559538281295654,1.11644444444444,0.230116147144155,NA,NA,NA,NA,NA,NA,NA,NA,199.0625,40.8165502818369,209.354166666667,38.9154468157319,2.08846177587844,0.0622890238952577,3.66249117647059,0.130393988891952,16.5343137254902,0.88832064148679,42.7035949505693,33.6721978451554,50.8886294983622,44.9397534293194,NA,NA,NA,NA,NA,NA,63.0903037200692,63.6132673781842,49.6137236501364
"93","ETC24","u13s",NA,43.2,"August 2024",NA,19.9,0.34,1.07,NA,NA,NA,NA,200.75,238.25,2.12,3.76,16.5,42.8148148148148,5.77656364505651,20.7251851851852,3.01644099951556,0.355027777777778,0.0559538281295654,1.11644444444444,0.230116147144155,NA,NA,NA,NA,NA,NA,NA,NA,199.0625,40.8165502818369,209.354166666667,38.9154468157319,2.08846177587844,0.0622890238952577,3.66249117647059,0.130393988891952,16.5343137254902,0.88832064148679,50.6668067883487,47.2643748532867,47.3142538624918,47.9816955471904,NA,NA,NA,NA,50.4134352335873,57.4252862803189,55.0632073115467,57.4780152335251,49.6137236501364
"94","ETC24","u13s",NA,40.3,"April 2025",NA,23.5,0.4,1.3,NA,NA,NA,NA,NA,NA,2.09,3.68,17.5,42.8148148148148,5.77656364505651,20.7251851851852,3.01644099951556,0.355027777777778,0.0559538281295654,1.11644444444444,0.230116147144155,NA,NA,NA,NA,NA,NA,NA,NA,199.0625,40.8165502818369,209.354166666667,38.9154468157319,2.08846177587844,0.0622890238952577,3.66249117647059,0.130393988891952,16.5343137254902,0.88832064148679,45.6465210645312,59.1989692994507,58.0373807701031,57.976648220195,NA,NA,NA,NA,NA,NA,50.2469494664331,51.342763088866,60.8709201318741
"95","ETC25","u12s",12,39.8,"September 2025",0.317660736682844,20.2,0.37,1.13,171,195.5,3.84422110552764,4.59798994974874,206.75,233.25,2.02,3.82,NA,44.0480555555556,10.4297109591988,19.3690277777778,3.63893577891388,0.318173611111111,0.0696870762553641,0.971631944444444,0.208057858331393,180.229166666667,33.4941409960101,196.979166666667,35.769695517634,3.69848225267367,0.552445906782572,3.84422230408722,0.696664152632594,188.820075757576,41.0172675164716,204.424242424242,49.1262203093778,2.15752136752137,0.114397011865425,3.82452777777778,0.226989011346677,15.5333333333333,1.31105287808036,45.9269671305619,52.283558360764,57.4370158247096,57.6117315070747,47.244542958195,49.5864749069677,52.6380655746504,60.8196703219643,54.3713112374499,55.867692933473,37.9785874404529,49.8005287678502,NA
"96","ETC25","u12s",12,34.8,"April 2025",-0.00764405135624685,20.3,0.47,1.14,NA,NA,NA,NA,196,188,2.08,3.69,14,44.0480555555556,10.4297109591988,19.3690277777778,3.63893577891388,0.318173611111111,0.0696870762553641,0.971631944444444,0.208057858331393,180.229166666667,33.4941409960101,196.979166666667,35.769695517634,3.69848225267367,0.552445906782572,3.84422230408722,0.696664152632594,188.820075757576,41.0172675164716,204.424242424242,49.1262203093778,2.15752136752137,0.114397011865425,3.82452777777778,0.226989011346677,15.5333333333333,1.31105287808036,41.1329704229253,52.5583639799768,71.7868788658216,58.0923670418341,NA,NA,NA,NA,51.7504638112573,46.656725813464,43.223479682095,44.0733792803602,38.3045652927559
"97","ETC26","u12s",11,55.7,"September 2025",0.0569635561508461,13.3,0.22,0.59,154,183,3.28545780969479,3.39317773788151,190.5,166,2.43,4.44,NA,44.0480555555556,10.4297109591988,19.3690277777778,3.63893577891388,0.318173611111111,0.0696870762553641,0.971631944444444,0.208057858331393,180.229166666667,33.4941409960101,196.979166666667,35.769695517634,3.69848225267367,0.552445906782572,3.84422230408722,0.696664152632594,188.820075757576,41.0172675164716,204.424242424242,49.1262203093778,2.15752136752137,0.114397011865425,3.82452777777778,0.226989011346677,15.5333333333333,1.31105287808036,61.1718766608462,33.3219706350816,35.9122212630417,31.6574126300683,42.16902840715,46.0918966559905,42.5237124955035,43.5256527194449,50.409565128089,42.178465556222,73.8186844250069,77.1146263235722,NA
"98","ETC26","u12s",10,46.7,"August 2024",-0.511214005531803,14.6,0.22,0.57,NA,NA,NA,NA,172.75,158.75,2.47,NA,13,44.0480555555556,10.4297109591988,19.3690277777778,3.63893577891388,0.318173611111111,0.0696870762553641,0.971631944444444,0.208057858331393,180.229166666667,33.4941409960101,196.979166666667,35.769695517634,3.69848225267367,0.552445906782572,3.84422230408722,0.696664152632594,188.820075757576,41.0172675164716,204.424242424242,49.1262203093778,2.15752136752137,0.114397011865425,3.82452777777778,0.226989011346677,15.5333333333333,1.31105287808036,52.5426825871004,36.8944436848479,35.9122212630417,30.6961415605496,NA,NA,NA,NA,46.0821193778639,40.7026752441764,77.3152792527682,NA,30.677107874988
"99","ETC26","u12s",11,49.4,"April 2025",NA,13.9,0.21,0.52,NA,NA,NA,NA,158,140.25,2.45,4.48,14,44.0480555555556,10.4297109591988,19.3690277777778,3.63893577891388,0.318173611111111,0.0696870762553641,0.971631944444444,0.208057858331393,180.229166666667,33.4941409960101,196.979166666667,35.769695517634,3.69848225267367,0.552445906782572,3.84422230408722,0.696664152632594,188.820075757576,41.0172675164716,204.424242424242,49.1262203093778,2.15752136752137,0.114397011865425,3.82452777777778,0.226989011346677,15.5333333333333,1.31105287808036,55.1314408092241,34.9708043503584,34.4772349589305,28.2929638867527,NA,NA,NA,NA,42.486072909367,36.9368654824047,75.5669818388876,78.8768261658768,38.3045652927559
"100","ETC27","u12s",11,48.2,"September 2025",0.631597110871193,26.8,0.5,0.79,233.25,223.75,4.77178423236515,4.41908713692946,256.5,287.75,2.07,3.63,16.5,44.0480555555556,10.4297109591988,19.3690277777778,3.63893577891388,0.318173611111111,0.0696870762553641,0.971631944444444,0.208057858331393,180.229166666667,33.4941409960101,196.979166666667,35.769695517634,3.69848225267367,0.552445906782572,3.84422230408722,0.696664152632594,188.820075757576,41.0172675164716,204.424242424242,49.1262203093778,2.15752136752137,0.114397011865425,3.82452777777778,0.226989011346677,15.5333333333333,1.31105287808036,53.9808815993913,70.4207292288081,76.0918377781552,41.2701233252559,65.8298830054036,57.4842217541762,69.4281823163891,58.2516780958215,66.500349326109,66.9615649343679,42.3493309751546,41.4300795169032,57.3732088371756
"101","ETC27","u12s",10,40.4,"August 2024",0.210015960899766,22,0.27,0.92,NA,NA,NA,NA,175.75,164.25,2.13,NA,16,44.0480555555556,10.4297109591988,19.3690277777778,3.63893577891388,0.318173611111111,0.0696870762553641,0.971631944444444,0.208057858331393,180.229166666667,33.4941409960101,196.979166666667,35.769695517634,3.69848225267367,0.552445906782572,3.84422230408722,0.696664152632594,188.820075757576,41.0172675164716,204.424242424242,49.1262203093778,2.15752136752137,0.114397011865425,3.82452777777778,0.226989011346677,15.5333333333333,1.31105287808036,46.5022467354783,57.2300595065942,43.0871527835977,47.5183852771278,NA,NA,NA,NA,46.8135186595921,41.8222403084868,47.5942232167967,NA,53.5594801282917
"102","ETC27","u12s",11,44.3,"April 2025",0.513076557098849,27.6,0.43,1.08,NA,NA,NA,NA,213.75,226.5,2.1,3.68,18,44.0480555555556,10.4297109591988,19.3690277777778,3.63893577891388,0.318173611111111,0.0696870762553641,0.971631944444444,0.208057858331393,180.229166666667,33.4941409960101,196.979166666667,35.769695517634,3.69848225267367,0.552445906782572,3.84422230408722,0.696664152632594,188.820075757576,41.0172675164716,204.424242424242,49.1262203093778,2.15752136752137,0.114397011865425,3.82452777777778,0.226989011346677,15.5333333333333,1.31105287808036,50.2415641674348,72.6191741825104,66.0469336493768,55.2085538332778,NA,NA,NA,NA,56.0779095614824,54.4936812636374,44.9717770959757,43.632829319784,68.8143949638274
"103","ETC28","u12s",10,32.6,"August 2024",-1.3690419512802,17.7,0.27,1.1,NA,NA,NA,NA,140.75,163.25,2.16,NA,15,44.0480555555556,10.4297109591988,19.3690277777778,3.63893577891388,0.318173611111111,0.0696870762553641,0.971631944444444,0.208057858331393,180.229166666667,33.4941409960101,196.979166666667,35.769695517634,3.69848225267367,0.552445906782572,3.84422230408722,0.696664152632594,188.820075757576,41.0172675164716,204.424242424242,49.1262203093778,2.15752136752137,0.114397011865425,3.82452777777778,0.226989011346677,15.5333333333333,1.31105287808036,39.0236118715653,45.4134178804443,43.0871527835977,56.1698249027966,NA,NA,NA,NA,38.2805270394299,41.6186830240668,50.2166693376177,NA,45.9320227105238
"104","ETC28","u12s",11,34.1,"April 2025",-1.03127967895761,17.3,0.29,1.07,NA,NA,NA,NA,152.25,167,2.15,3.85,15,44.0480555555556,10.4297109591988,19.3690277777778,3.63893577891388,0.318173611111111,0.0696870762553641,0.971631944444444,0.208057858331393,180.229166666667,33.4941409960101,196.979166666667,35.769695517634,3.69848225267367,0.552445906782572,3.84422230408722,0.696664152632594,188.820075757576,41.0172675164716,204.424242424242,49.1262203093778,2.15752136752137,0.114397011865425,3.82452777777778,0.226989011346677,15.5333333333333,1.31105287808036,40.4618108838562,44.3141954035932,45.9571253918201,54.7279182985185,NA,NA,NA,NA,41.0842242860546,42.3820228406421,49.3425206306773,51.1221786495787,45.9320227105238
"105","ETC28","u12s",11,37.2,"September 2025",-0.864453887218054,18.5,0.24,1.12,158.25,206.75,4.05913978494624,4.75806451612903,158.75,177,2.18,3.83,NA,44.0480555555556,10.4297109591988,19.3690277777778,3.63893577891388,0.318173611111111,0.0696870762553641,0.971631944444444,0.208057858331393,180.229166666667,33.4941409960101,196.979166666667,35.769695517634,3.69848225267367,0.552445906782572,3.84422230408722,0.696664152632594,188.820075757576,41.0172675164716,204.424242424242,49.1262203093778,2.15752136752137,0.114397011865425,3.82452777777778,0.226989011346677,15.5333333333333,1.31105287808036,43.4340888425909,47.6118628341466,38.7821938712641,57.1310959723154,43.4379070449113,52.7315953328472,56.5283773097899,63.1173996622122,42.668922729799,44.417595684843,51.9649667514984,50.2410787284264,NA
"106","ETC31","u13s",NA,37.9,"April 2025",NA,22,0.39,1.34,NA,NA,NA,NA,225,278.5,2.05,3.57,16.5,42.8148148148148,5.77656364505651,20.7251851851852,3.01644099951556,0.355027777777778,0.0559538281295654,1.11644444444444,0.230116147144155,NA,NA,NA,NA,NA,NA,NA,NA,199.0625,40.8165502818369,209.354166666667,38.9154468157319,2.08846177587844,0.0622890238952577,3.66249117647059,0.130393988891952,16.5343137254902,0.88832064148679,41.4918018448203,54.226221613549,56.2501929521679,59.7149008589784,NA,NA,NA,NA,56.3546526643978,67.7682229014985,43.825272339615,42.9067913899598,49.6137236501364
"107","ETC31","u13s",NA,36.4,"August 2024",NA,20,0.38,1.37,NA,NA,NA,NA,213.75,225.75,2.12,3.69,16,42.8148148148148,5.77656364505651,20.7251851851852,3.01644099951556,0.355027777777778,0.0559538281295654,1.11644444444444,0.230116147144155,NA,NA,NA,NA,NA,NA,NA,NA,199.0625,40.8165502818369,209.354166666667,38.9154468157319,2.08846177587844,0.0622890238952577,3.66249117647059,0.130393988891952,16.5343137254902,0.88832064148679,38.8951023325009,47.5958913656801,54.4630051342327,61.018590338066,NA,NA,NA,NA,53.5984177738156,54.2131941619401,55.0632073115467,52.1096696069484,43.9851254092676
